"ID INTERVENCION","FECHA DE INTERVENCION","FECHA DE INGRESO","UBICACION","PROCEDENCIA","LOCALIZACION ARBOL","ESTADO DE MADUREZ","TIPO DE ARBOL","TIPO DE INTERVENCION","CODIGO ARBOL","ESPECIE","NOMBRE COMUN","ESPECIE TEMPORAL","NOMBRE COMUN TEMPORAL","FAMILIA TEMPORAL","ALTURA TOTAL","ALTURA DE COPA","DAP","ESTADO DEL ARBOL","COBERTURA PIE","INTERVENCIONES SECUNDARIAS","ID ESTADO","TALA ORIGEN","ESTADO DE ARBOL","ESTADO DE INTERVENCION","OBSERVACIONES DE LA INTERVENCION","OBSERVACIONES","ENTIDAD RADICADO","RADICADO","FECHA DE RADICADO","ENTORNO","RIESGO","RECOMENDACIONES","SINTOMAS DE DAÑO MECANICO","AGENTE DE DAÑO MECANICO","SINTOMA DE ENFERMEDAD","SEVERIDAD","MUNICIPIO","COMUNA","BARRIO","DIRECCION","GEO X","GEO Y","LATITUD","LONGITUD","ACTOR","OPERADOR","USUARIO","INTERVENTOR","FUNCIONARIO","ID CONTRATO","CONTRATO","AÑO CONTRATO","VERIFICADO","IMAGEN","NOMBRE ORIGINAL"
"2573","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Privada","Juvenil","Común","Inventario inicial","00116120740138","Hibiscus rosa-sinensis","San joaquín, cayeno, sanjoaquín, resucitado","","","","1.80","1.80","","Individuo Enfermo","Si","","1","","Activo","Aprobado","","","","","","","","","","","Enrollamiento en Hojas, Tumores o Agallas en Hoja","ALTO, ALTO","Medellín","Belén","La Gloria","","831565.9109","1180408.1173","6.22541573","-75.5993168","Desconocido","Desconocido","","","","","","","No","",""
"11522","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00111050230042","Jacaranda mimosifolia","Jacaranda, gualanday","","","","10.00","7.00","28.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","Interferencia con Redes Aéreas","Cicatrizacion, Poda de Formacion","","","Chancros","BAJO","Medellín","Laureles Estadio","Los Conquistadores","","833177.655","1182064.9106","6.24043404","-75.58480082","Desconocido","Desconocido","","","","","","","No","",""
"30316","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Inventario inicial","00105090420023","Bunchosia armeniaca","Ciruela, confite, ciruelo de perro , ciruelo, guaimaro, ciruelo peruano","","","","1.70","1.50","","Individuo Sano","Si","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","Castilla","Girardot","","835200.9724","1188548.138","6.29909142","-75.56669","Desconocido","Desconocido","","","","","","","No","",""
"41133","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Inventario inicial","001null0003932","Terminalia catappa","Almendro, almendrón, almendra, almendrillo","","","","6.00","2.00","20.00","Individuo Sano","No","","3","","Talado","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","El Chagualo","","834596.6464","1184578.1524","6.26318908","-75.57204726","Desconocido","Desconocido","","","","","","","No","",""
"43128","01/01/2006","01/01/2006","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Inventario inicial","00110190600005","Archontophoenix cunninghamiana","Payanesa, palma payanesa","","","","2.20","2.00","","Individuo Sano","Si","","6","","Desaparecido","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","835073.518346556","1183241.5542374346","6.2511191","-75.56770513","Desconocido","Desconocido","","","","","","","No","",""
"508847","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740089","Calliandra haematocephala","Carbonero flor roja, carbonero, clavellino","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831697.6061","1180361.6155","6.22499881","-75.59812601","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508863","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740014","Bauhinia picta","Casco de vaca, pata de vaca, pata de buey","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831759.344","1180348.1244","6.22487846","-75.59756799","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508872","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Juvenil","Común","Fertilizacion","00116120740023","Erythrina fusca","Búcaro, chambul, cachimbo, pisamo","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831787.8081","1180320.8242","6.22463242","-75.59731016","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508907","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740049","Eucalyptus saligna","Eucalipto","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831719.8726","1180174.1693","6.22330498","-75.59792","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508944","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740054","Citrus reticulata","Mandarina","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831562.772","1180270.2384","6.2241693","-75.59934157","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"508993","16/01/2008","16/01/2008","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Fertilizacion","00116120740113","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","","","","","","","1","","Activo","Aprobado","","Datos Red Ecologica Loma de los Bernal, ","","","","","","","","","","","Medellín","Belén","La Gloria","","831630.0952","1180384.0729","6.22520005","-75.59873641","Municipio de Medellín","Secretaría de Infraestructura Física","","","","","","","No","",""
"9123471","02/05/2014","01/08/2014","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110040270012","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","8.00","4.00","24.00","Individuo Sano","Si","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","El Chagualo","","834585.3752","1184546.9257","6.26290651","-75.57214828","EDU","Consorcio Desarrollo Integral Medellín","","","","87","4600043683","2012","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/3683_DSCF1527.JPG","3683_DSCF1527.JPG"
"9148201","19/10/2014","04/12/2014","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Patrimonio Cultural","Monitoreo de variables dasometricas","00110190580045","Washingtonia robusta","Palma washingtonia","","","","21.00","19.00","47.20","Individuo Sano","No","","1","","Activo","Aprobado","","","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","","834960.46403651","1183403.30810337","6.25257838","-75.56873055","Secretaría del Medio Ambiente","Secretaria de Medio Ambiente","Yony Andres Sanchez Puerta","","","101","22222","2014","No","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/222_LA31PB.JPG","222_LA31PB.JPG"
"9465839","17/01/2017","09/03/2017","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Tala","001In160000041","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","0.00","0.00","0.00","Desconocido","Si","","3","","Talado","Aprobado","","ID 1082 Proyecto Parques del Rió etapa 1.1. B Costado Oriental, Resolución AMVA nº 002928 del 29  diciembre  de 2016.","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833951.7227021846","1182284.1490422795","6.24243581","-75.57781415","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","","Nadya Gomez Mejia","","209","4600068372","2017","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9465839/8372_T1082.JPG","8372_T1082.JPG"
"9552298","04/11/2016","11/06/2017","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Tala","001In160000089","Lagerstroemia speciosa","Flor de reina, reina de las flores, astromelia, embrujo de la india, orgullo de la india, flor de la reina","","","","0.00","0.00","0.00","Desconocido","Si","","3","","Talado","Aprobado","","ID 1152. Proyecto Parques del Rio Etapa 1.1 B Costado Oriental. Resolución AMVA No. 2232 Del 31 de Octubre de 2016.","","","","","","","","","","","Medellín","La Candelaria","La Alpujarra","","833903.7098685757","1182423.6179210043","6.24369531","-75.57825145","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","","","","168","4600065100","2016","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9552298/5100_T1152.JPG","5100_T1152.JPG"
"9692862","22/09/2017","18/11/2017","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00115070420121","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","0.00","0.00","0.00","Desconocido","Si","","1","","Activo","Aprobado","","Intervencion autorizada mediante el radicado 015964 del 28 de Agosto de 2017. Dirección: Cra 58 7-157.","","","","Postes de energía, Redes de baja Tensión Compactas , Señales de Transito, Telefónicas ","Afectación a Construcciones","","Heridas en el Tallo o Ramas","","","","Medellín","Guayabal","Campo Amor","","833144.4353669907","1179211.96194586","6.2146440217558965","-75.5850273286601","EMVARIAS","SERVICIOS AMBIENTALES Y FORESTALES MONTEVERDE LTDA","Andres  Heredia","Ismael  Pineda","","204","134","2016","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9692862/0134_AH_7085.JPG","0134_AH_7085.JPG"
"9851544","16/04/2018","24/04/2018","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","36003430020075","Tabebuia rosea","Apamate, guayacán rosado, ocobo, roble, guayacán, guayacán morado

","","","","4.60","1.80","15.60","Individuo Sano","Si","Fertilizacion, Limpieza, Plateo","1","","Activo","Aprobado","","Carrera 66b,  Subestación Itagüí. NOTA: la primer intervención no coincide con la segunda, teniendo en cuenta esto se toma como referente la primer intervención.","","","","","","","","","","","Itagüí","Comuna 03","San Gabriel","    ","827980.7711147775","1174544.777903561","6.17232096","-75.63154553","Área Metropolitana del Valle de Aburrá","Reforestadora integral de Antioquia ","Diana Cecilia Jimenez Lopez","","","262","751","2017","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/9851544/CL751_LJC_00210.JPG","CL751_LJC_00210.JPG"
"10130628","11/12/2018","10/01/2019","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110190580068","Washingtonia robusta","Palma washingtonia","","","","19.00","16.00","44.06","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","Respuesta a la comunicación oficial recibida No 035515 de 29 de octubre de 2018. Se autoriza poda de mantenimiento, consistente en el retiro de hojas secas. Se encuentra ubicada en carrera 52 N 52-43 en zona verde privada del Museo de Antioquia, Medellín. La actividad debe ser ejecutada por el propietario del predio.","","","","","Posible Caida de Ramas","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Candelaria","    ","834954.6188","1183389.3356","6.25245193","-75.56878299","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Johana Morales Mosquera","Yony Andres Sanchez Puerta","Hector fabian martinez santana","269","AMVA 000 CV2018","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10130628/CV_1157_LJMM20181211_144_.jpg","CV_1157_LJMM20181211_144_.jpg"
"10132667","11/12/2018","14/01/2019","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110190580070","Washingtonia robusta","Palma washingtonia","","","","17.00","13.50","51.70","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","Respuesta a la comunicación oficial recibida No 035515 de 29 de octubre de 2018. Se autoriza poda de mantenimiento, consistente en el retiro de hojas secas. Se encuentra ubicada en carrera 52 N 52-43 en zona verde privada del Museo de Antioquia, Medellín. La actividad debe ser ejecutada por el propietario del predio.","","","","","Posible Caida de Ramas","Poda de Mantenimiento","","","","","Medellín","La Candelaria","La Candelaria","    ","834952.3819","1183383.6053","6.25240007","-75.56880305","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Johana Morales Mosquera","Yony Andres Sanchez Puerta","Hector fabian martinez santana","269","AMVA 000 CV2018","2018","Si","https://www.medellin.gov.co/sau/images/intervencion_V2/imagenes/10132667/CV_1157_LJMM20181211_155_.jpg","CV_1157_LJMM20181211_155_.jpg"
"10536595","03/01/2020","31/01/2020","Mapas.Medellin","Desconocida","Zona Privada","Adulto","Común","Monitoreo de variables dasometricas","00110190580064","Washingtonia robusta","Palma washingtonia","","","","14.00","10.00","47.11","Individuo Sano","No","","1","","Activo","Aprobado","","La Secretaria de Infraestructura Física reporta 3 mantenimientos integrales, con el contrato 4600074768 en los meses de enero, febrero y marzo de 2019 y con el contrato 4600080845 reportan 4 mantenimientos integrales en los meses de mayo, junio, julio y septiembre de 2019. 
","","","","","","","","","","","Medellín","La Candelaria","La Candelaria","    ","834927.682","1183332.8538","6.25194067","-75.56902488","Secretaría de Infraestructura Física","Fundación Jardín Botánico ""Joaquín Antonio Uribe"" de Medellín","León Daniel Ruiz Correa","Monica  Sanchez ","Nicolas Alberto Rivillas","353","4600080845","2019","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011019/10536595/0.jpg","0845_DR1502.jpg"
"10537193","03/02/2020","02/02/2020","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Visita AMVA","00107170110093","Ficus benjamina","Falso laurel, ficus, laurel, caucho benjamín","","","","0.00","0.00","0.00","Individuo Sano","Si","","1","","Activo","Aprobado","","Revisión para monitoreo a intervención realizada por EPM. Se aprueba
","","","","","","Poda de Mantenimiento","","","","","Medellín","Robledo","Robledo","    ","831920.4937824714","1186007.5199264004","6.276040308565425","-75.59625990729812","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Maira Alicia Caro Indabur","Juan Carlos Mejia","Yesid Andrea Medina Taborda","996","AMVA 002 CV","2020","Si","",""
"10747839","06/07/2021","16/07/2021","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Monitoreo de variables dasometricas","00110180000140","Roystonea regia","Palma real de Cuba, palma real, palma botella","","","","16.00","10.00","70.35","Individuo Sano","Si","Visita AMVA","1","","Activo","Aprobado","","RDRR. Individuo en buen estado fitosanitario y estructural, Se recomienda poda de mantenimiento para retirar las hojas que se encuentran interfiriendo con las ventanas del edificio. Ejecuta EMVARIAS
","AMVA","14978","10/05/2021","","Afectación a Construcciones","Poda de Mantenimiento","","","","","Medellín","La Candelaria","Villa Nueva","calle 56 carrera 46-45 ","835566.8646540765","1183443.4932695203","6.25295715","-75.56325366","Área Metropolitana del Valle de Aburrá","Area Metropolitana del Valle de Aburra","Ruben Dario Ramirez Rodriguez","Marbis Pinzon Torres","Juan Esteban Calle Correa","1099","AMVA 003 CV","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00110/0011018/10747839/0.jpg","RDRR 20210706 1152185 RAD 14978 F1 1.jpg"
"10808203","28/07/2021","21/12/2021","Mapas.Medellin","Desconocida","Zona Publica","Adulto","Común","Poda de Mantenimiento","00105190200025","Mangifera indica","Mango, mango canime, mango chancleto, mango de azúcar, mango de chupa","","","","0.00","0.00","0.00","Individuo Sano","Si","Poda de Correccion","1","","Activo","Aprobado","","Se realizó la intervención bajo los estándares de la resolución 00-000046 del 18 de Enero de 2019 en el cual se aprueba el PMCA para EMVARIAS.
Se realizó poda de despunte que consiste en la disminución de la longitud de una rama lateral, cuyo diámetro sea menos de la mitad del diámetro del tronco o rama a la cual se inserte, sin comprometer la estabilidad y arquitectura natural de la copa del árbol (podar simétricamente).","","","","Líneas de transmisión","","","","","","","Medellín","Castilla","El Progreso","    Carrera 65 N 72-60.","834223.4580425608","1185510.5817220546","6.271608160715897","-75.57544255359265","EMVARIAS S.A. E.S.P.","DVB Ingeniería S.A.S.","Santiago Higuita Taborda","Andrés Felipe Romero Choperena","Jonatan Cardona","1084","CW116029","2021","Si","https://www.medellin.gov.co/sau/images/intervencion/001/00105/0010519/10808203/0.jpg","60_A_F_D (2).jpg"
